ID,Predicted
130956,207R00000X
130960,208000000X
130961,2084P0800X
130965,208100000X
130968,207Q00000X
130971,207RC0000X
130972,2084N0400X
130977,207P00000X
130979,207Q00000X
130981,207W00000X
130982,2084N0400X
130985,207RP1001X
130986,2084N0400X
130987,2084P0800X
130989,2084N0400X
130994,207RG0100X
130995,
130998,
131003,207T00000X
131004,207RG0100X
131009,207T00000X
131014,207Q00000X
131020,2084N0400X
131022,2084P0800X
131026,2084N0400X
131027,
131030,2084N0400X
131033,2084N0600X
131036,2084P0800X
131039,207RA0000X
131053,
131054,2084N0400X
131055,
131063,
131065,207Q00000X
131067,207W00000X
131068,207N00000X
131071,2084N0400X
131072,2084N0400X
131073,2084P0800X
131074,207T00000X
131079,2084P0800X
131082,2084P0800X
131098,207RH0003X
131104,2084N0400X
131106,207Q00000X
131109,2084N0400X
131110,2084P0800X
131113,
131125,
131126,2084P0800X
131129,2084N0400X
131137,2084N0400X
131143,174400000X
131146,207R00000X
131167,2084P0800X
131171,207Q00000X
131177,207Q00000X
131180,207RI0200X
131188,207R00000X
131190,207Q00000X
131192,207ZP0105X
131194,2084N0400X
131207,207R00000X
131212,207Q00000X
131213,207Q00000X
131214,207R00000X
131216,2084P0800X
131219,390200000X
131221,207R00000X
131222,
131226,2080P0008X
131236,2084N0400X
131240,2084P0800X
131241,207RC0200X
131244,207R00000X
131247,207RG0100X
131249,2084N0600X
131251,207R00000X
131253,363L00000X
131259,207RI0200X
131260,207Q00000X
131262,2084N0400X
131263,363LF0000X
131264,2084N0400X
131265,2084N0400X
131267,2084N0400X
131271,207R00000X
131273,207Q00000X
131276,207Q00000X
131277,2085R0001X
131287,
131289,2084N0400X
131297,207R00000X
131300,2084N0400X
131302,2084P0800X
131306,2080P0207X
131308,207Q00000X
131317,2084P0800X
131320,174400000X
131322,208000000X
131324,207R00000X
131329,2084F0202X
131331,2084P0800X
131332,207Q00000X
131334,207N00000X
131335,
131337,2084P0800X
131341,363AM0700X
131343,207RG0100X
131345,2084N0402X
131346,207Q00000X
131347,2084P0800X
131354,207R00000X
131355,2084P0800X
131358,208000000X
131362,2084D0003X
131364,2084P0800X
131366,2084N0400X
131370,207T00000X
131372,
131376,207R00000X
131377,207R00000X
131379,2084P0800X
131382,
131383,207RN0300X
131389,2084P0800X
131391,207RR0500X
131393,2084P0800X
131395,207T00000X
131399,390200000X
131401,2084N0400X
131411,207R00000X
131413,2084N0400X
131416,
131417,2084N0400X
131421,2084P0800X
131422,207R00000X
131424,2084N0400X
131427,2084P0800X
131430,2084N0400X
131431,2084N0600X
131434,2084P0800X
131437,2084P0804X
131442,207R00000X
131444,207T00000X
131447,207RG0300X
131448,207RR0500X
131455,208VP0014X
131457,2084B0040X
131458,2084N0400X
131461,207Q00000X
131462,207WX0107X
131466,207RC0000X
131472,207R00000X
131476,207Q00000X
131481,2084P0800X
131483,
131490,
131496,207RG0300X
131502,
131505,207T00000X
131506,2084P0800X
131512,2084N0400X
131519,2084P0804X
131520,2084N0400X
131522,2084N0400X
131527,2084P0800X
131530,2084N0400X
131533,2084P0800X
131542,208G00000X
131544,2084N0400X
131546,2084P0800X
131547,2084N0400X
131549,207Q00000X
131554,
131557,207Q00000X
131567,
131568,207R00000X
131570,2080A0000X
131575,207Q00000X
131579,2084P0800X
131588,207R00000X
131599,
131602,207L00000X
131605,207Q00000X
131608,2084P0800X
131610,
131612,207R00000X
131613,207Q00000X
131614,2084P0800X
131615,2084P0800X
131619,207Q00000X
131624,2084N0400X
131626,207Q00000X
131628,2084N0400X
131637,207R00000X
131638,2084N0400X
131639,208M00000X
131640,207R00000X
131641,207Q00000X
131647,2084N0402X
131650,2084P0800X
131654,2084P0800X
131655,207Q00000X
131659,2084N0400X
131662,207T00000X
131680,
131681,207R00000X
131682,207R00000X
131686,2084P0800X
131688,207R00000X
131689,207Q00000X
131692,207RG0100X
131697,2084N0400X
131700,207R00000X
131701,208000000X
131707,207RG0300X
131713,2084P0800X
131716,2084P0800X
131720,2084P0800X
131728,
131736,2084N0400X
131750,2084P0800X
131753,2084N0400X
131754,2084N0400X
131759,207RI0011X
131764,2084N0400X
131766,207R00000X
131773,207R00000X
131774,2084N0400X
131777,2084N0400X
131780,207T00000X
131781,2084N0400X
131786,207Q00000X
131787,2084P0800X
131789,2084N0400X
131794,207Q00000X
131796,2084P0800X
131801,207R00000X
131809,207Q00000X
131812,2084P0800X
131816,208G00000X
131818,2084N0400X
131823,207R00000X
131829,2084N0400X
131837,2084N0400X
131838,207NS0135X
131839,207Q00000X
131840,2084S0012X
131843,207R00000X
131847,
131848,207Q00000X
131851,207Q00000X
131853,2084P0800X
131854,2084N0400X
131856,2084P0800X
131858,2084N0400X
131862,2084P0800X
131863,207Q00000X
131864,207R00000X
131868,
131872,207RC0000X
131873,207RC0000X
131878,207Q00000X
131882,207Q00000X
131886,2084N0400X
131893,207WX0107X
131894,207R00000X
131898,207Q00000X
131901,2084P0800X
131910,
131911,2084P0800X
131912,207R00000X
131914,207Q00000X
131915,2084P0800X
131917,
131918,2084P0800X
131919,207Q00000X
131924,208000000X
131927,207Q00000X
131929,2084P0800X
131930,
131932,2084P0800X
131935,207R00000X
131936,2084P0800X
131937,2084P0804X
131941,207VX0000X
131946,207Q00000X
131953,
131958,207R00000X
131964,1835N1003X
131966,207RH0000X
131972,
131980,2084N0400X
131985,2084N0400X
131990,2084N0400X
131993,2084N0400X
131996,2084P0800X
131998,2084N0400X
132008,2084N0400X
132012,207R00000X
132016,207R00000X
132022,204D00000X
132027,2085R0001X
132030,207RP1001X
132039,207R00000X
132043,2084P0800X
132045,204R00000X
132049,207RG0100X
132051,363LF0000X
132057,
132061,2084N0400X
132062,
132063,207N00000X
132076,2084P0800X
132080,207Q00000X
132084,2084P0800X
132087,207R00000X
132093,207R00000X
132096,207Q00000X
132097,207Q00000X
132098,207Q00000X
132099,207T00000X
132105,207R00000X
132106,2084N0400X
132107,207Q00000X
132109,207R00000X
132111,103T00000X
132114,2084P0800X
132121,207V00000X
132124,2084N0400X
132127,207Q00000X
132128,2084P0800X
132131,363A00000X
132132,
132141,208000000X
132142,207RH0003X
132146,2084N0400X
132149,207W00000X
132150,207Q00000X
132152,207Q00000X
132154,2084P0800X
132155,2084P0800X
132156,2084N0400X
132164,207RH0003X
132167,207Q00000X
132168,207R00000X
132171,207L00000X
132173,207R00000X
132175,207Q00000X
132180,207Q00000X
132182,207V00000X
132187,2084N0400X
132191,2084P0800X
132192,2084P0800X
132196,
132199,2084P0800X
132201,2084P0800X
132202,207Q00000X
132208,207R00000X
132213,207Q00000X
132224,207R00000X
132231,207R00000X
132232,2084N0400X
132234,207R00000X
132251,207Q00000X
132252,207R00000X
132255,2084N0400X
132259,208000000X
132262,2084P0800X
132265,2084N0400X
132267,208000000X
132275,
132276,207Q00000X
132279,207R00000X
132285,207Q00000X
132294,207RG0100X
132298,2084N0400X
132307,
132308,207L00000X
132310,207Q00000X
132312,
132313,2084P0800X
132316,2084P0800X
132318,207R00000X
132319,207R00000X
132323,207ZF0201X
132327,207Q00000X
132333,
132335,2084N0400X
132340,174400000X
132344,207Q00000X
132353,207K00000X
132356,207Q00000X
132357,207V00000X
132365,183500000X
132371,2084P0800X
132372,2084P0800X
132376,2084P0800X
132382,2084P0800X
132384,207QG0300X
132389,
132390,207RH0000X
132394,2084N0400X
132396,208000000X
132398,207N00000X
132403,207R00000X
132404,2084P0800X
132406,207R00000X
132407,207Q00000X
132410,2084N0400X
132411,
132412,2084N0400X
132414,207N00000X
132420,207Q00000X
132421,207R00000X
132424,2084N0400X
132432,208000000X
132434,207R00000X
132437,207Q00000X
132438,2084N0400X
132442,2084P0805X
132443,207N00000X
132444,2084N0400X
132451,2084P0800X
132455,207Q00000X
132457,207RC0000X
132464,
132469,207PE0004X
132471,2084P0800X
132479,207Q00000X
132483,363A00000X
132484,2084N0400X
132485,207Q00000X
132486,2084N0400X
132487,2084P0800X
132498,207RI0011X
132499,207Q00000X
132500,207Q00000X
132502,207L00000X
132507,2084N0400X
132511,2084N0400X
132520,2080A0000X
132526,
132527,2084P0800X
132528,2084N0400X
132529,207Q00000X
132530,207Q00000X
132535,2084P0800X
132536,2084P0800X
132538,207RH0003X
132542,2084N0400X
132545,2084N0400X
132550,2084P0805X
132560,2084P0800X
132563,2084N0400X
132572,2084N0400X
132573,2084P0800X
132577,207Q00000X
132579,2084P0800X
132582,207V00000X
132588,2084P0800X
132592,2084P0800X
132595,2084N0400X
132601,207Q00000X
132604,2084N0402X
132605,2084N0400X
132609,363LF0000X
132612,207R00000X
132614,207R00000X
132620,207Q00000X
132623,207Q00000X
132625,2084N0600X
132626,2084N0402X
132629,2084P0804X
132630,2080P0207X
132631,
132632,2084N0400X
132633,208000000X
132636,207Q00000X
132637,2084P0800X
132638,
132647,2084N0400X
132648,207Q00000X
132650,207R00000X
132659,2084N0400X
132666,2084P0800X
132674,2084P0800X
132675,2084N0400X
132676,208000000X
132680,2084P0800X
132684,207Q00000X
132685,207RC0000X
132687,2084N0400X
132688,207Q00000X
132693,208000000X
132709,2084P0800X
132712,
132718,208000000X
132720,207T00000X
132721,2084P0800X
132725,207Q00000X
132730,
132734,207Q00000X
132741,2084N0400X
132744,
132748,207R00000X
132755,2084P0802X
132758,2084N0400X
132767,207Q00000X
132768,2084P0800X
132771,207Q00000X
132775,207RG0100X
132777,2084P0800X
132779,
132786,2084P0800X
132788,2084P0800X
132789,207RG0300X
132790,2084P0800X
132793,2084P0800X
132799,2084P0800X
132800,363LA2200X
132802,207KI0005X
132804,207RG0100X
132811,
132814,208100000X
132822,207R00000X
132824,207R00000X
132827,207R00000X
132830,2084N0400X
132834,207RC0200X
132836,
132838,2084N0402X
132840,2084N0400X
132851,
132853,2084N0400X
132855,2084P0800X
132860,2084N0400X
132865,2084N0400X
132867,208000000X
132868,207T00000X
132871,208000000X
132876,2084N0400X
132877,207R00000X
132879,207Q00000X
132885,2084N0400X
132887,2084P0800X
132888,
132889,207Q00000X
132890,207PP0204X
132892,2085R0001X
132894,2085R0001X
132896,2084N0400X
132897,
132898,2085R0001X
132899,207T00000X
132900,207V00000X
132905,207RG0100X
132907,174400000X
132916,2084P0800X
132917,2084P0804X
132933,2084N0400X
132939,208000000X
132940,207R00000X
132944,2084P0800X
132947,207Q00000X
132950,207N00000X
132951,2084N0400X
132958,2084N0400X
132962,390200000X
132968,2084P0800X
132969,2084P0800X
132970,2084P0800X
132971,2084N0400X
132973,207W00000X
132975,
132977,2084N0400X
132981,207R00000X
132985,2084N0400X
132993,2084N0400X
132994,2084P0800X
132996,207R00000X
132998,2084P0800X
132999,
133002,207R00000X
133005,207R00000X
133007,207R00000X
133008,207L00000X
133011,207Q00000X
133014,207Q00000X
133016,207R00000X
133018,2084P0800X
133019,2084N0400X
133022,207RG0100X
133024,207RI0011X
133026,207K00000X
133028,207RR0500X
133030,207Q00000X
133036,2084N0400X
133037,2084P0800X
133039,207R00000X
133042,
133046,2084P0800X
133049,207Q00000X
133055,2084N0400X
133060,207RE0101X
133062,2084P0800X
133072,2084P0804X
133075,207RP1001X
133081,2084P0800X
133083,2084N0400X
133085,207Q00000X
133087,363AM0700X
133090,207RC0200X
133095,2084N0400X
133098,2084N0400X
133100,2084P0800X
133103,
133106,207R00000X
133107,2084P0800X
133108,2084P0800X
133111,2084P0800X
133113,207R00000X
133134,207RG0100X
133136,207Q00000X
133139,2084N0600X
133142,2084P0800X
133145,207R00000X
133148,2084P0805X
133154,207Q00000X
133159,2084P0800X
133160,2084N0400X
133166,363A00000X
133172,207Q00000X
133173,2084N0400X
133175,2084N0400X
133177,2084N0600X
133184,207K00000X
133186,208000000X
133188,
133190,207R00000X
133195,2084P0800X
133200,207T00000X
133205,207N00000X
133208,207R00000X
133209,207RC0000X
133217,207R00000X
133225,2084P0800X
133228,
133229,2084N0400X
133246,207Q00000X
133248,2084P0800X
133250,2085R0001X
133259,2084P0800X
133264,2084P0800X
133267,2084N0400X
133269,207R00000X
133270,2084N0400X
133279,163W00000X
133280,207RP1001X
133282,2084N0400X
133286,207Q00000X
133294,207R00000X
133298,2084N0400X
133299,2084P0800X
133303,207ZP0105X
133304,2084P0800X
133312,207V00000X
133320,207Q00000X
133334,207KA0200X
133335,174400000X
133344,207R00000X
133345,2084P0800X
133356,2085R0202X
133357,207R00000X
133362,2084P0800X
133363,2084P0802X
133367,207RC0000X
133368,207Q00000X
133371,207R00000X
133373,207RC0200X
133377,207R00000X
133383,207T00000X
133385,207R00000X
133386,2084P0800X
133393,2084N0400X
133401,207Q00000X
133408,2084P0800X
133415,2084N0400X
133422,207Q00000X
133429,2084N0400X
133430,207W00000X
133437,207W00000X
133439,208D00000X
133442,207RG0100X
133444,207Q00000X
133447,207RH0003X
133450,2080P0008X
133452,2084N0400X
133454,2084N0400X
133455,207Q00000X
133461,2084N0400X
133464,
133466,2084P0800X
133474,207T00000X
133476,2084N0600X
133486,208000000X
133487,207Q00000X
133489,
133496,207R00000X
133499,207Q00000X
133513,208000000X
133517,204R00000X
133523,207RX0202X
133529,207Q00000X
133530,207RC0000X
133531,2084P0800X
133534,2084P0800X
133536,2084N0400X
133539,207Q00000X
133542,207R00000X
133545,2084A0401X
133552,2084N0400X
133554,207Q00000X
133558,2084N0400X
133560,2084N0400X
133564,
133565,
133567,2084P0800X
133569,207RG0100X
133573,2084N0400X
133576,207V00000X
133578,207RC0000X
133581,207R00000X
133582,207Q00000X
133584,2084P0800X
133588,208000000X
133589,208000000X
133591,207T00000X
133593,207R00000X
133599,2084P0800X
133601,207V00000X
133603,207Q00000X
133606,2084P0800X
133607,207R00000X
133608,207Q00000X
133609,207RH0003X
133612,207N00000X
133616,2084P0800X
133618,207Q00000X
133626,207Q00000X
133631,207T00000X
133632,207T00000X
133633,2084N0400X
133636,2084N0400X
133639,2084N0400X
133641,2084P0800X
133642,2084P0800X
133644,2084N0402X
133645,2084P0800X
133649,207R00000X
133654,2084P0800X
133656,207Q00000X
133661,
133675,
133676,207T00000X
133679,207Q00000X
133681,207Q00000X
133685,204D00000X
133687,174400000X
133692,2084P0800X
133700,207Q00000X
133702,2084N0400X
133703,207Q00000X
133711,207RG0100X
133714,2084P0800X
133720,207P00000X
133722,208D00000X
133725,208D00000X
133730,207R00000X
133743,207V00000X
133750,207Q00000X
133753,207Q00000X
133756,207R00000X
133757,2084P0800X
133761,207NS0135X
133767,2084P0800X
133769,2084N0402X
133772,2084P0800X
133773,2084P0800X
133781,207Q00000X
133784,207QH0002X
133789,2084P0800X
133791,2084N0400X
133797,163WP0808X
133800,207Q00000X
133806,2084P0800X
133808,2084N0400X
133809,207Q00000X
133810,207K00000X
133811,2084P0800X
133814,207RG0100X
133816,207Q00000X
133817,207R00000X
133818,207R00000X
133821,2084P0800X
133824,207Q00000X
133825,
133837,2084P0800X
133839,207Q00000X
133842,2084N0400X
133846,207R00000X
133847,208000000X
133848,207RG0300X
133860,163W00000X
133862,2084P0800X
133863,2084P0800X
133864,2084P0800X
133870,207ZP0105X
133873,2084P0800X
133877,207Q00000X
133879,2084N0400X
133880,2084N0400X
133885,207WX0200X
133889,207R00000X
133894,2084P0804X
133897,207Q00000X
133899,2084V0102X
133900,2084P0800X
133902,2084N0600X
133903,2084P0800X
133906,207R00000X
133907,2084N0400X
133909,2084P0800X
133911,2084P0800X
133918,207R00000X
133922,
133923,207T00000X
133927,207RG0100X
133929,2084N0400X
133933,207RG0100X
133936,2084P0800X
133938,207Q00000X
133940,207RC0000X
133941,207Q00000X
133943,2084P0800X
133947,2084N0400X
133949,207Q00000X
133951,
133954,
133956,
133964,207RC0000X
133965,207R00000X
133966,2084P0800X
133967,2084P0800X
133968,207Q00000X
133972,2084P0800X
133973,2084P0800X
133980,363LP0808X
133984,207L00000X
133985,2084P0804X
133991,207Q00000X
133992,2084P0800X
133995,2084P0800X
133999,2084P0800X
134000,207Q00000X
134001,2084P0800X
134002,207Q00000X
134003,2084P0800X
134008,2084N0400X
134010,2084F0202X
134011,2084P0800X
134013,207R00000X
134014,207R00000X
134025,207R00000X
134030,2084P0800X
134032,2084P0800X
134036,208000000X
134037,
134039,2084P0800X
134042,207N00000X
134046,207R00000X
134049,207Q00000X
134059,207Q00000X
134062,207ZP0105X
134063,207ZN0500X
134064,
134069,2084N0400X
134084,2084N0400X
134091,207R00000X
134092,207R00000X
134099,2084N0400X
134102,
134103,2084N0400X
134104,207R00000X
134108,363LF0000X
134112,2084N0400X
134122,207R00000X
134127,207Q00000X
134138,2084P0800X
134142,207Q00000X
134147,208000000X
134151,207RG0100X
134155,390200000X
134157,2084P0800X
134158,207R00000X
134163,2084N0400X
134171,208D00000X
134173,
134175,2084P0800X
134176,183500000X
134191,207T00000X
134193,2084N0400X
134196,207RG0100X
134201,2084N0400X
134206,207Q00000X
134209,363LA2200X
134211,207Q00000X
134212,207T00000X
134215,207LP2900X
134216,2084P0800X
134221,207P00000X
134223,2084N0400X
134225,2084P0800X
134227,207Q00000X
134228,207R00000X
134233,207ZP0105X
134236,207RH0003X
134237,207Q00000X
134240,207Q00000X
134243,208000000X
134247,2084P0800X
134252,2084N0400X
134257,
134260,2084N0400X
134263,
134267,2084N0600X
134270,2084P0800X
134272,207RG0100X
134273,207Q00000X
134274,207P00000X
134276,2084P0800X
134278,
134287,
134291,2084N0400X
134293,207Q00000X
134301,207ND0101X
134302,207Q00000X
134303,207Q00000X
134304,2084N0400X
134310,2084P0800X
134311,208D00000X
134313,
134314,207RC0000X
134316,207N00000X
134319,2084N0400X
134321,2084P0800X
134322,2084P0800X
134325,207Q00000X
134328,2084P0800X
134329,207R00000X
134330,
134331,207Q00000X
134334,207R00000X
134346,2084N0400X
134349,2084P0800X
134350,207Y00000X
134355,207R00000X
134358,208M00000X
134360,207R00000X
134363,2084P0802X
134364,207Q00000X
134367,207R00000X
134368,2084N0400X
134370,207Q00000X
134376,2084P0800X
134377,2084P0800X
134387,207N00000X
134396,207RG0100X
134401,207Q00000X
134402,207RH0000X
134403,207Q00000X
134406,2084P0800X
134407,207Q00000X
134411,2084N0400X
134412,2084N0400X
134414,2084N0600X
134417,208000000X
134423,2084N0400X
134428,208000000X
134430,208000000X
134433,2084P0800X
134436,2084N0400X
134437,207Q00000X
134441,2084P0800X
134444,207QG0300X
134445,2084N0400X
134447,2084P0800X
134455,207RG0100X
134458,207Q00000X
134460,207RH0003X
134461,2084N0400X
134462,207RX0202X
134464,207Q00000X
134465,2084P0800X
134466,2084N0400X
134467,207Q00000X
134468,208000000X
134475,2084N0400X
134476,207RH0003X
134478,207R00000X
134479,2084P0800X
134482,207R00000X
134485,
134487,207W00000X
134488,207RI0011X
134491,
134492,207R00000X
134493,2084P0800X
134497,2084N0400X
134501,207P00000X
134505,207RC0000X
134507,207R00000X
134509,2084N0400X
134514,2084N0400X
134517,207Q00000X
134518,
134524,207Q00000X
134529,207Q00000X
134532,2084P0800X
134536,207Q00000X
134538,207RE0101X
134539,207R00000X
134545,207RG0100X
134548,2084F0202X
134553,207Q00000X
134554,2084N0402X
134557,174400000X
134560,2084P0800X
134565,207R00000X
134570,2084N0400X
134572,
134573,207RI0011X
134574,2084P0800X
134578,2084P0804X
134581,2084P0800X
134582,2084N0400X
134587,207N00000X
134590,2085R0202X
134591,2084N0400X
134593,207Q00000X
134596,2084P0800X
134597,207RI0200X
134598,2084N0400X
134603,207RG0100X
134605,2084N0400X
134606,207N00000X
134607,
134612,2084P0800X
134613,2084P0800X
134616,207Q00000X
134621,2084P0800X
134622,2084P0800X
134624,207RX0202X
134627,208M00000X
134629,2084P0800X
134631,207RH0002X
134632,
134636,2084N0400X
134638,207W00000X
134639,207R00000X
134643,207Q00000X
134649,207RG0100X
134661,207Q00000X
134668,207RG0300X
134670,
134671,2084P0800X
134672,2084N0400X
134674,207RH0003X
134678,
134683,2084P0800X
134684,2084N0400X
134688,207R00000X
134689,207R00000X
134692,2084P0800X
134695,
134696,2084P0802X
134706,2084P0800X
134710,2084N0400X
134713,
134714,2084N0400X
134717,207RI0011X
134723,207RG0100X
134725,
134729,207R00000X
134731,207Q00000X
134732,207Q00000X
134733,2084P0800X
134738,2084N0400X
134740,390200000X
134746,
134750,207Q00000X
134751,
134754,2084P0800X
134757,208000000X
134763,2084N0400X
134768,2084N0400X
134771,2084N0402X
134772,208000000X
134783,207Q00000X
134791,207N00000X
134792,2084N0400X
134795,207R00000X
134797,2084P0800X
134798,2084N0402X
134799,207RP1001X
134804,
134807,2084P0800X
134810,2084P0800X
134811,2084N0400X
134813,207KA0200X
134815,207R00000X
134818,2084N0400X
134820,207R00000X
134826,2084P0800X
134827,207Q00000X
134842,207R00000X
134847,2084P0800X
134854,207R00000X
134860,
134865,2084P0800X
134867,207N00000X
134868,207Q00000X
134869,207RG0100X
134872,207T00000X
134881,207Q00000X
134883,2084P0800X
134889,207RX0202X
134912,2084P0800X
134921,2084N0600X
134924,2084P0800X
134926,2084P0800X
134927,207R00000X
134929,207Q00000X
134932,2084P0800X
134933,208000000X
134936,207RP1001X
134939,
134942,207K00000X
134946,207R00000X
134947,2084N0400X
134948,207R00000X
134951,2084P0800X
134954,2084N0400X
134958,363L00000X
134960,207Q00000X
134963,208000000X
134965,207Q00000X
134970,207VM0101X
134972,207Q00000X
134975,2084N0400X
134977,2084P0800X
134980,207PE0004X
134982,207K00000X
134983,207YP0228X
134991,363A00000X
134994,208D00000X
134999,2084N0400X
135000,2084P0800X
135009,208000000X
135019,207Q00000X
135020,207Q00000X
135021,207N00000X
135023,2084P0800X
135024,207Q00000X
135028,207SG0203X
135039,2084P0800X
135041,207R00000X
135044,207R00000X
135045,2084P0800X
135047,207Q00000X
135054,2084P0800X
135057,207RG0100X
135062,2084P0800X
135072,
135073,207Q00000X
135079,207N00000X
135083,207RR0500X
135084,207V00000X
135087,207R00000X
135089,
135092,207R00000X
135093,207W00000X
135099,2084P0800X
135102,2084P0800X
135109,204C00000X
135118,207X00000X
135121,2084P0800X
135129,207Q00000X
135132,208000000X
135135,2084P0800X
135136,2084P0800X
135148,207Q00000X
135150,207Q00000X
135152,2084N0400X
135154,2084N0400X
135156,
135161,207R00000X
135166,2084N0400X
135167,2080P0207X
135173,207Q00000X
135178,2084N0400X
135180,
135183,207N00000X
135185,207RS0012X
135188,2084P0800X
135191,207RA0401X
135197,208000000X
135204,
135215,207X00000X
135217,2084P0800X
135221,207ZP0105X
135227,
135228,207Q00000X
135229,2084V0102X
135230,
135232,208000000X
135237,207Q00000X
135242,2084P0800X
135246,208000000X
135249,207L00000X
135256,207Q00000X
135257,207Q00000X
135262,2084N0402X
135272,207V00000X
135274,2084N0400X
135275,207R00000X
135276,2084P0800X
135279,207Q00000X
135280,
135284,207P00000X
135285,
135286,207R00000X
135290,2084D0003X
135294,207RC0000X
135295,207RA0001X
135297,207Q00000X
135301,2084P0804X
135302,207RP1001X
135309,2084P0800X
135315,2084P0800X
135319,2084P0800X
135320,2084P0800X
135322,
135323,2084N0400X
135336,207Q00000X
135337,207RI0200X
135338,207R00000X
135339,2084F0202X
135345,2084N0400X
135346,207R00000X
135348,
135354,2084N0400X
135358,207Q00000X
135360,207Q00000X
135361,2084N0400X
135370,2084P0800X
135373,2084P0800X
135375,207R00000X
135378,207N00000X
135386,2084P0800X
135388,207P00000X
135389,207R00000X
135394,207P00000X
135405,207Q00000X
135409,2084P2900X
135412,207P00000X
135415,2084F0202X
135417,207Q00000X
135420,2084N0400X
135422,2084P0800X
135424,
135430,207Q00000X
135434,2084A0401X
135437,
135438,2084P0800X
135439,2084P0800X
135441,
135448,390200000X
135457,207R00000X
135458,2084P0800X
135460,2084P0800X
135464,207RR0500X
135470,2084P0800X
135474,2084P0800X
135475,207R00000X
135481,207RG0100X
135482,207R00000X
135484,2084P0800X
135485,2085R0001X
135492,2084N0400X
135493,207R00000X
135500,207R00000X
135502,207T00000X
135506,2084P0800X
135508,2084A0401X
135516,2084P0804X
135526,207RC0000X
135533,207Q00000X
135540,207Q00000X
135541,2084N0400X
135543,2085R0202X
135551,207P00000X
135554,2084N0400X
135555,
135558,207Q00000X
135564,207R00000X
135569,2084N0400X
135570,
135571,207Q00000X
135579,207Q00000X
135585,2084P0802X
135589,2085R0001X
135594,2084N0400X
135596,2084P0800X
135603,207W00000X
135605,207Q00000X
135607,2084P0800X
135609,2084N0400X
135612,207ZP0105X
135616,2084N0400X
135617,
135618,2084N0400X
135619,2084N0600X
135625,363AM0700X
135626,2084P0800X
135627,207R00000X
135628,2084N0600X
135632,2084N0400X
135633,2084P0800X
135645,2084P0800X
135646,2084P0800X
135648,2084N0400X
135652,2084P0800X
135653,207Q00000X
135659,163WP0808X
135661,207RC0200X
135664,207Q00000X
135668,207Q00000X
135671,2084N0400X
135677,2084N0400X
135680,2084N0400X
135690,2084P0800X
135700,2084P0800X
135717,207R00000X
135719,207R00000X
135728,2084P0800X
135729,2084N0400X
135731,2084N0600X
135732,2084N0400X
135738,208000000X
135744,2084N0400X
135745,2084N0400X
135746,2084N0400X
135748,2084N0400X
135749,207Q00000X
135752,207R00000X
135754,207T00000X
135760,207Q00000X
135762,207R00000X
135773,
135774,2084P0800X
135778,
135784,207Q00000X
135787,2084N0400X
135789,2084N0400X
135794,2084N0400X
135798,2084P0800X
135800,207R00000X
135801,363LF0000X
135802,174400000X
135803,2084N0400X
135805,2084N0400X
135817,2084P0800X
135818,2084P0800X
135819,2084P0800X
135825,207RE0101X
135826,207R00000X
135827,207RP1001X
135829,
135836,2084P0800X
135837,207R00000X
135839,207P00000X
135843,2084N0400X
135846,207N00000X
135847,207R00000X
135855,2084N0400X
135858,2084N0400X
135864,207Q00000X
135875,207RH0003X
135877,2084N0400X
135881,207Q00000X
135883,207RG0100X
135887,207R00000X
135889,2084P0800X
135900,207Q00000X
135906,2084N0400X
135908,207RH0003X
135918,207RH0003X
135921,208000000X
135924,
135927,207Q00000X
135928,207R00000X
135932,2084N0400X
135935,2084N0400X
135936,2084P0800X
135938,207RI0200X
135940,207P00000X
135941,
135944,2084N0400X
135947,207V00000X
135949,207Q00000X
135950,2084P0804X
135954,207Q00000X
135956,207Q00000X
135958,174400000X
135966,2084N0400X
135967,207RC0000X
135975,207QG0300X
135977,207R00000X
135978,207RG0100X
135981,207Q00000X
135987,207Q00000X
135991,207R00000X
135998,207Q00000X
136001,207RG0100X
136002,2084P0015X
136007,2085R0001X
136011,207Q00000X
136018,
136022,207T00000X
136024,207T00000X
136030,207Q00000X
136033,207Q00000X
136039,207N00000X
136040,207RP1001X
136046,2084N0400X
136049,363LF0000X
136050,207R00000X
136052,207R00000X
136053,2084P0800X
136054,207R00000X
136056,207R00000X
136065,207Q00000X
136072,2084N0402X
136074,
136079,2084P0800X
136082,207Q00000X
136083,2084N0400X
136085,2084P0800X
136086,2084P0804X
136090,2084P0800X
136091,2084P0800X
136092,207ZP0105X
136095,207RX0202X
136102,2084N0400X
136103,2084P0800X
136109,2084P0804X
136111,207Q00000X
136116,207Q00000X
136118,207Q00000X
136119,2084N0400X
136124,2084P0800X
136125,363LF0000X
136129,207R00000X
136130,208000000X
136132,2084N0400X
136134,204R00000X
136137,207RG0100X
136138,207Q00000X
136144,207Q00000X
136146,207Q00000X
136147,207R00000X
136148,2084P0800X
136151,163W00000X
136157,207K00000X
136158,207VG0400X
136159,2084N0400X
136160,207T00000X
136162,2084N0400X
136165,2084N0400X
136170,2084P0800X
136174,207Q00000X
136187,208M00000X
136188,2086S0122X
136189,
136194,207P00000X
136201,207RC0000X
136202,2084P0800X
136203,2084N0402X
136211,2084N0400X
136213,2084P0804X
136223,207Q00000X
136224,390200000X
136225,2084N0400X
136226,207Q00000X
136236,2084P0800X
136237,207Q00000X
136241,207N00000X
136242,2084P0800X
136243,2084N0400X
136244,207RG0100X
